12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	처음 써 보는 커피 머신이라 어느 정도 좋은 건지는 모르겠으나, 커피 내려보니 맛있게 잘 됩니다. 향도 괜찮고, 크림(??)도 잘 나오고 커피 맛도 좋네요.처음엔 미니미 사려고 했으나, 지니오s 베이직과 플러스가 있어서 보니, 아로마 부스트 기능과 온도 추가 버튼도 있어서 이 제품을 선택했는데, 잘 선택한 것 같네요.	100	11번가	2020.12.15.	vi****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	타사 캡슐머신이 연말 할인이라 그것하고 고민하다 스타벅스 라떼, 마끼아또 캡슐이 있어 돌체로 샀습니다. 우선 지니오S는 크기가 너무 맘에 드네요. 정말슬림해서 공간에 구애받지않습니다. 물통도 300ml 2잔은 충분해서 크게 불편하지않고 캡슐만 떨어지지않게 잘 채워두면 홈카페에서 스타벅스 즐길 수 있겠습니다.	100	11번가	2021.01.09.	ta****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	사이즈가 크지도 작지도 않아 우선 마음에 듭니다.  자	사이즈가 크지도 작지도 않아 우선 마음에 듭니다. <br> 자동세척 기능이 번거롭지 않아 편리하고, <br> 관리를 하기에 어렵지 않네요. 다만 캡슐의 맛을  <br> 제가 원하는 입맛으로 찾아가는게 과제인 듯 싶어요. <br> 배송도 빠르고 설명서도 상세하게 구성되어 누구나 쉽게 <br> 사용해도 될 듯 싶어요.  부모님댁에 선물로 드려도 <br> 좋은 제품입니다. ^^	100	SSG.COM	2021.03.10.	fr****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	예전 모델 보다는 별로인것 같아요버튼은 실리콘 ...	예전 모델 보다는 별로인것 같아요버튼은 실리콘 제질이라 많이 사용하다 보면 흠집 생길 것 같구요물통도 예전 모델 보다 소제가 약해서 떨어트리면 박살 날것 같아요 슬림해서 좋은느낌 이라 구매했는데 높이가 낮아서 기본 컵만 사용 할수있고 텀블러 세워 지지가 않음실물을 안 보고 구매한 저의 탓입니다. 아이구야.....	100	롯데홈쇼핑	2021.03.12.	lo****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	빠르고 안전하게 배송왔습니다. 	빠르고 안전하게 배송왔습니다. <br>  <br> 네스땡땡이 버츄* 를 쓰고 있었는데, 잔고장이 심해서 <br> 지니오로 갈아탔습니다. <br>  <br> 디자인은 좀 더 콤팩트하지만, 중요한건 편의성과 맛이니까.. <br> 일단 몇 번 써봐야, 괜찮은지 알수 있겠죠. <br>  <br> 그래도 버츄* 보다 캡슐넣는 부분에 있어서 잔고장은 적을 듯 해서 만족합니다.(. 수동이라서..) <br> 	100	SSG.COM	2020.12.07.	se****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	커피를 좋아하는데 계속 카페를 못가서 고민 끝에 주문했습니다.일단 배송은 엄청 빨라요?제품 안전하게 잘왔구여! 후기봤을때 처음 캡슐1,2개는 잘안나온다는 분들도 계시다던데 저는 첫캡슐부터 잘나왔어요!^^캡슐 물 양을 그대로 맞춰하니 제 입맛엔 싱겁더라구요.몇번하다보니 요령이 생겨서 맛있게 내려먹고있습니다.	100	11번가	2021.03.12.	st****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	만족 만족	지난번 지니오 쓰다가  커피를 먹질 못하는 사정이되서  지인에게 주고 커피생각이 간절해서 결국 다시 재구매.이번에는 지니오 플러스로 구매했네요진한 에스프레소 기능이 추가되서 더 좋고 디자인도 맘에 드네요. 커피추출 동영상이 없어져서 아쉽네요	100	G마켓	2021.03.16.	lh****	"['<img src=""http://bampic.gmarket.co.kr/v1/471/105/1885105471/00979/1885105471346591497900.jpg"" alt=""지난번 지니오 쓰다가  커피를 먹질 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	상품을 주문하고 배송이 다음날 바로도착했어요 CJ라서 배송물량이 폭주해서 늦을줄알았는데 빨리 도착해서 기뻐요크기도 아담하고 이뻐용^^ 그런데 집에있는 글라스컵들이 조금더 커서 안들어가네요ㅋㅋㅋ 투명 글라스컵을 새로구입해야될듯해요 소음은 조금 있긴한데 익숙해지면 괜찮을듯해요ㅎㅎㅎ잘쓸께용 배송최강이예요ㅎㅎ	100	11번가	2021.02.06.	ta****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	매일 매일 커피 한잔씩은 내려 마시고 있습니다~ 캡슐에	매일 매일 커피 한잔씩은 내려 마시고 있습니다~ 캡슐에 적힌 추출량이랑 똑같이 내려 마실?도 있고 몇가지 실험하느라 실패해서 버린것도 몇개 있지만 커피 사러 나가는 귀찮음도 없고 추출이나 세척도 간편해서 너무 좋아요!	100	신세계몰	2021.04.18.	be****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	육아하다보니 편하게 달달한 커피 마시려고 구매했어요  	육아하다보니 편하게 달달한 커피 마시려고 구매했어요 <br> 돌체 캡슐은 뭔가 좀 어쉽기는 한데 스벅 캡슐 및 여러가지 맛난 캡슐들 있네요 <br> 크기가 작고 디자인 깔끔해서 미관 안 상하고 커피 추출도 쉽고 빨라요	100	SSG.COM	2021.04.27.	ga****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	기존에 네스프레소 픽시 쓰다가우유가 들어간라떼가 먹고싶어서 삿어요우유캡슐은 정말 신세계인듯네스프레소는 우유스팀기 10마넌 넘개주고 사야되서...압력이 타사보다 적어서인지소음이 많이 적네요1만원 쿠폰도 잘 들어잇네요여기가 제일 저렴한듯감사합니다 이씨파트너	100	11번가	2021.02.17.	co****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	상품 품질이 좋습니다. 마음에 들어요! 오우. 캡슐 쟁일려면 돈 쫌 쓰겠지만 일단, 편리하게 사용하겠어요....	상품 품질이 좋습니다. 마음에 들어요! 오우. 캡슐 쟁일려면 돈 쫌 쓰겠지만 일단, 편리하게 사용하겠어요. 아침에 여유롭게 내려두믄 되어서 좋네요. 머그컵에 캡슐 한 박스, 10000원 할인 쿠폰까지..많이두 왔네요. 디자인도 작고 멋있음	100	현대Hmall	2020.10.14.	11****	"['<img src=""http://media.hyundaihmall.com/hmall/co/editor/20201014/22/m_web_upload@20201014_220053421.jpg"" alt=""상품 품질이 좋습니다. 마음에 들어요..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	좋아요	비교하며 결국 선택하게된 커피머신 와이프 선물로 줬는데정말 만족합니다 커피내릴때 약간의 소음은 있으나 이또한 낭만적이네요 마치 커피전문점에서 내리는기분ㅋ 암튼 가격대비 정말 좋습니다만원 쿠폰혜택으로 캡슐 바로 주문	80	11번가	2021.02.15.	ks****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	한참 사용하고 후기 작성합니다.    디자인도 참  앙증맞게 예쁘고,   대학생 아이 둘은 캡슐커피 머신이 이 있어도 까페에서 사먹고, 주로 나만 사용했는데, 언젠가 캡슐커피를 먹더니 맛이 괜찮다고  하더니 자주 사용합니다.   강추합니다. ~~^^	100	11번가	2021.07.23.	ch****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	아직 사용전이지만 세척하면서 보니 소음도 적고 쉬워요.	아직 사용전이지만 세척하면서 보니 소음도 적고 쉬워요.  <br> 커피캡슐도 스벅도 사용가능하고 종류가 많아 좋아요.  <br> 대량구매 전에 마트에서 아메리카노 한 상자만 샀어요.  <br> 괜찮으면 웰컴쿠폰으로 캡슐 왕창 사야겠어요.	100	신세계몰	2021.05.06.	ra****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	너무 맘에 들어요 상품 품질 좋아요. 좋은 가격에 잘 구매했습니다. 너무 맘에 들어요 상품 품질 좋아요. ...	너무 맘에 들어요 상품 품질 좋아요.좋은 가격에 잘 구매했습니다. 너무 맘에 들어요 상품 품질 좋아요.배송도 빠르고 맘에 들어요.직접입력너무 맘에 들어요 상품 품질 좋아요.좋은 가격에 잘 구매했습니다. 너무 맘에 들어요 상품 품질 좋아요.배송도 빠르고 맘에 들어요.	100	현대Hmall	2021.03.24.	op****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	배송은 담날 바로 왔구요. 작고 	배송은 담날 바로 왔구요. 작고 귀여워요. 슬림한 디자인도 마음에 들고 사은품도 감사합니다. 저는 콘센트 바로 밑에 둘거라서 괜찮지만 선이 좀 짧은 느낌이 있긴 합니다. 물조절 수동으로 된거 썼었는데 자동 정말 편하네요ㅋㅋㅋ	100	SSG.COM	2020.09.17.	sa****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	배송이 빨랐고요.상품은 설명 그대로에요.집에서 가루 형태 믹스만 먹다가.캡슐커피 먹으니 신세계가 열렸답니다.향도 좋고 진한 커피를 집에서즐길 수 있다는 점이 크게 와닿습니다.바깥에 나가기 힘든 이때 한줄기 빛입니다.안망가지고 잘 쓰길 바랍니다.	100	11번가	2021.02.08.	ro****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	택배파업때문에 좀 늦게 발송되었지만 그래도 이 가격에 이 구성, 최저가로 살 수 있어서 넘 만족해요. 디자인도 이쁘고 커피 추출도 잘 되고 캡슐 골라서 마시는 재미가 쏠쏠하네요만족합니다	100	11번가	2021.06.22.	jm****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	너무 좋아요	미니라서 귀엽고 성능도 잘되고 좋네요 생일 선물로 딸에게  받은거라 기분좋고 사은품도  예쁘네요 처음 세척도 간편하고 한번에 4잔 정도 나오니 작아도  성능짱이네요 다른맛도 구매해서 홈카페 즐겨야겠네요	100	G마켓	2021.08.17.	si****	"['<img src=""http://bampic.gmarket.co.kr/v1/471/105/1885105471/01184/1885105471356721718400.jpg"" alt=""미니라서 귀엽고 성능도 잘되고 좋네..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	좋아요	배송이 엄청 빨랐어요살지 말지 고민하다가 아담한 크기라고해서 샀는데 크기도 적당하고 1일 1아아 하는 저에게 딱인것 같애요 커피농도도 취향에 맞게 조절가능하고 커피맛이 너무 좋네요	80	11번가	2021.09.29.	he****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	한때 품절이라 기다렸다가 구매했네요. 제품은 깔끔하니 괜찮아요. 단지 배송이 역시나 CJ대한통운이라 오래 걸리네요. 여유가지시고 주문하셔야 할듯요, 오래 걸리면 파손 염려가 좀 있던데 다행이 문제없이 오긴 했네요.	100	11번가	2020.12.10.	yu****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	보통이에요	배송은 하루 묶여서 이틀걸렸네요..크기가 작아서 공간을 많이 차지하지않아 좋아요..세척먼저 하고 사용하래서 세척하는데 정말 소리가 크네요..아직 커피는 내려보진않았지만	60	11번가	2021.04.28.	ji****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	첫 커피머신인데 입문용으로 괜찮은거 같아요 소음은 좀 있는데 잠깐이고 세척하기 편하고 맛은 자기취향인 커피찾아야 할꺼 같아요 생각보다 작아서 놀랐는데 인테리어로도 좋아요	100	11번가	2021.06.22.	op****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	첨엔 고장날까봐 설명서 한참 봤어요.그냥  하다보니알겠더라구요 .싸이즈가 작긴해서 자리 차지하지않고요. 물담는뚜껑은 왜 있는지 모를 정도로 헐겁더라구요.조금 조심 해야할듯요~~그래도 깔끔해서  예뻐요~.	100	11번가	2021.03.05.	yo****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	스타벅스 머그컵도 오고 캡슐도 종류가 많아져서 좋고 온도도 설정할수 있고 무엇보다 슬림한 디자인으로 공간 차지 않해서 너무 만족하며 사용 하고 있어요 ~~~	100	11번가	2021.07.02.	te****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	좋아요	사용도 간편하고 세척도 무척 쉬워요. 맛은 말할 필요도 없구요~~다만. 내구성에 문제가 좀 있는 듯 해요. 3개월 가량(?) 되었는데 가끔씩 커피가 나오지 않는 경우가 있네요 ㅠ	80	11번가	2021.07.04.	k2****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	조으다	좋아요좋아 스타벅스머그컵좋고 서비스캡슐도 좋고 기계도 좋고 다 좋은데 웰컴쿠폰 1만원권.. 공홈에서 3만원이상 구매시 쓸수 있는걸 몰랐네요ㅎㅎ 2프로 실망 나머지 98프로는 맘에들어요ㅎㅎ	100	인터파크	2020.12.12.	go****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	사용법에적힌대로하지만 저는...모든 기계에는 똥이라...ㅋ..일단....잘연구해봐야겠어요설기념핑계로 구매한건데 설지나고받을수잇을줄알앗는데 배송도빠름!사이즈도작아서 자리많이안차지하구영넘좋습니다!	100	11번가	2021.02.09.	o7****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	엄마 선물드리고 저도 사려고 썼는데, 너무 좋아요 ^^아쉬운건 엄마 선물드리려고 가져온게 물병이 깨어져서 왔어요~물병 교환가능하겠죠? 공간차지도 많지 않고 귀여운 디자인 너무 만족해요	100	11번가	2021.02.12.	so****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	원래 사용중이던 머신이 고장나서 새로 구매했어요전에 쓰던것보다 슬림하고 작아서 자리도 많이 차지하지 않고요 요즘같이 더울땐 얼음 잔뜩 넣고 아아로 즐기면 넘 좋아요 만원쿠폰도 감사해요~~	100	11번가	2021.07.28.	la****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	너무나도 사고 싶었던 제품이어서 장바구니에 넣고 있었는데품절이라 아쉬워하였어요..근데 몇일 지나니 떠서 바로 결제!!오자마자 청소하고 마셨는데 아~~너무 좋았네요:)잘 나오고 그래서 생활의 질이 높아져서 좋습니다!!	100	11번가	2021.03.05.	jc****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	아직 테스트를 못해봤는데 온라인샵이 멋통이라 제품 등록...	아직 테스트를 못해봤는데 온라인샵이 멋통이라 제품 등록도 못했네요 ㅋ 뭐 이런 우연이 ㅋ조금만 더 알아봤으면 터치형 샀을텐데 유감입니다. 그래도 기왕 산거 잘 써보려구요. 다이얼이 귀찮긴 한데 뭔가 운치가있네옹	100	옥션	2021.05.04.	km****	"['<img src=""http://bampic.auction.co.kr/v1/745/929/b897929745/00948/b897929745189236894800.jpg"" alt=""아직 테스트를 못해봤는데 온라인샵..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	최고예요	배송박스도 파손이나 손상없이 깔끔하게 왔고, 도착후 설명서대로 세척후 사용하여 봤는데, 향도 좋고 맛도 좋네요! 캡슐을 종류별로 먹어볼생각에 즐겁네요~	100	11번가	2021.02.05.	al****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	좋은 가격에 잘 구매했습니다. 작고. 귀엽고. 사용하기 편리하고. 온도조절도 돼고~ 커피 잘 먹겠습니다. ...	좋은 가격에 잘 구매했습니다. 작고.  귀엽고. 사용하기 편리하고. 온도조절도 돼고~ 커피 잘 먹겠습니다.  남편과 아들이랑 맛있는 커피 만들어 먹어야 겠네요~~~	100	현대Hmall	2021.08.12.	ps****	[]
12249479	CoffeeMachine	네스카페 돌체구스토 지니오S 플러스	돌체구스토지니오S플러스	돌체구스토지니오S플러스 사은품까지 ?굳굳이네요 ^^~~스벅 캡슐은  잘안맞는듯해요 물이좀새네요부량인줄알고  바꾸려다돌체 아메리카노 구입해 사용해보니깔끔하케  맛나네요	80	G마켓	2021.09.13.	yh****	"['<img src=""http://bampic.gmarket.co.kr/v1/471/105/1885105471/00364/1885105471358571036400.jpg"" alt=""돌체구스토지니오S플러스 사은품까지..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
