13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,디자인도 성능도 좋아요~,디자인도 성능도 좋아요~,100,옥션,2021.07.26.,sp****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요,이쁘고 좋아요흰색 집에 찰떡같네요화보입니다,80,11번가,2021.09.29.,sm****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,성능은 아직모르겠고암튼 좋아보여요,100,11번가,2021.06.04.,ew****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,공기청정잘되고너무좋아요~~잘사용할것같아요,100,11번가,2021.06.18.,ro****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,잘받았습니다 감사합니다 배송도 빠르고 좋아요,100,11번가,2021.07.05.,ro****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,"거실에 하나 더., 설치도 쉽고 디자인도 굿요~~~",설치도 쉽고 디자인도 굿요~~~,100,G마켓,2021.09.29.,hu****,"['<img src=""http://bampic.gmarket.co.kr/v1/503/237/2106237503/00387/2106237503359541038700.jpg"" alt=""설치도 쉽고 디자인도 굿요~~~"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,배송도 빠르고 조용하고 좋아요^^,100,11번가,2021.05.28.,pu****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋습니다.,배송도 빠르고 성능도 좋습니다,100,G마켓,2021.06.03.,tz****,"['<img src=""http://bampic.gmarket.co.kr/v1/937/649/2108649937/00315/2108649937352094931500.jpg"" alt=""배송도 빠르고 성능도 좋습니다"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,배송도 빠르고 물건도 좋네요감사합니다~!,100,11번가,2021.07.19.,kj****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,깔끔하고 잘 작동되네요,깔끔하고 잘 작동되네요,100,옥션,2021.08.29.,rn****,"['<img src=""http://bampic.auction.co.kr/v1/900/434/c336434900/00980/c336434900193111398000.jpg"" alt=""깔끔하고 잘 작동되네요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,빠른배송 저렴한가격,100,11번가,2021.09.15.,be****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,배송이 조금 늦었지만 만족해요~~,배송이 조금 늦었지만 만족해요~~,100,옥션,2021.07.26.,k!****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,배송도 빠르고 상품도 마음에 들어요!,100,11번가,2021.08.26.,so****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,포장꼼꼼하고 배송도 빨랐습니다,포장꼼꼼하고 배송도 빨랐습니다.,100,G마켓,2021.07.21.,sw****,"['<img src=""http://bampic.gmarket.co.kr/v1/158/848/2104848158/00938/2104848158354839293800.jpg"" alt=""포장꼼꼼하고 배송도 빨랐습니다."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,시간은 점 걸렸지만 좋아요,시간은 점 걸렸지만 좋아요,100,옥션,2021.07.05.,th****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,친절하고 빠르게 배송왔어요,친절하고 빠르게 배송왔어요,100,옥션,2021.08.18.,zx****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,선뮬해?믄데 조아합니당,선뮬해?믄데 조아합니당,100,옥션,2021.07.26.,k!****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,배송 빠르고 좋습니다ㅎ,배송 빠르고 좋습니다ㅎ,100,G마켓,2021.08.20.,rh****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,빠른 배송 감사합니다. ,빠른 배송 감사합니다. ,100,SSG.COM,2021.04.22.,yo****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋은데 배달이 넘 늦내요,좋은데 배달이 넘 늦내요,100,SSG.COM,2021.05.05.,hk****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요 마음에 들어요,좋아요 마음에 들어요,100,신세계몰,2021.05.12.,st****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,배송이 너무 오래걸렸습니다,배송이 너무 오래걸렸습니다,100,롯데홈쇼핑,2021.05.20.,oh****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,"배송 엄청 빨랐구요, 제품 좋습니다. 잘쓸게요 감사합니다.",100,11번가,2021.05.27.,lo****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,좋습니다. 조용하고 공기도좋습니다. 소음조 적습니다......,100,11번가,2021.05.28.,ru****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,너무너무 예뻐요. 다른설명이 필요하나요?,100,11번가,2021.06.10.,ep****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,너무좋아요~!!!!,100,11번가,2021.06.28.,ru****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요 잘쓸게요 많이파세요,좋아요 잘쓸게요 많이파세요,100,옥션,2021.07.02.,ad****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,"역시 삼성꺼는 짱입니다근데 배송이 너무,늦어서....3주걸렷네요",100,11번가,2021.07.08.,al****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,잘받았습니다. 감사합니다,잘받았습니다. 감사합니다,100,옥션,2021.07.13.,or****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,좋앙ㆍ느,100,11번가,2021.07.19.,dl****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,역시 삼성입니다!,100,11번가,2021.07.26.,fl****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요 굿 배송도 빨라요 ㅎ,좋아요 굿 배송도 빨라요 ㅎ,100,옥션,2021.07.31.,kw****,"['<img src=""http://bampic.auction.co.kr/v1/773/095/c380095773/00370/c380095773192260937000.jpg"" alt=""좋아요 굿 배송도 빨라요 ㅎ"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,빠른배송 좋아요~~~^^,빠른배송 좋아요~~~^^,100,옥션,2021.08.02.,ho****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요,좋아요,100,옥션,2021.08.04.,k!****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,배송이 오래걸린것 말고는 좋아요,배송이 오래걸린것 말고는 좋아요,100,옥션,2021.08.04.,ss****,"['<img src=""http://bampic.auction.co.kr/v1/250/666/c343666250/00397/c343666250192039839700.jpg"" alt=""배송이 오래걸린것 말고는 좋아요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아용^^친절하구 배송도 빠릅니다,좋아용^^친절하구 배송도 빠릅니다,100,옥션,2021.08.05.,an****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋습니다,좋습니다,100,옥션,2021.08.10.,fr****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,친절하시고요배송도 빨리 왔어요감사합니다,100,11번가,2021.08.13.,sc****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요감사합니다,좋아요감사합니다,100,옥션,2021.08.14.,cl****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,배송도 빠르고 좋습니다,물건도 똑같고 배송도 빠르고 좋습니다,100,G마켓,2021.08.04.,hu****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,잘 사용하겟습니다,잘 사용하겟습니다,100,옥션,2021.08.09.,ch****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,넘 조아요~~~~,100,11번가,2021.08.10.,la****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,배송빠르고 제품 좋아요,100,11번가,2021.07.28.,bi****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,배송 느린것만 빼면 좋아요,100,11번가,2021.07.25.,fi****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,보통이에요,"주문한 제품과 다른 제품이 왔지만 그냥 설치해서 사용했습니다. 베이지색은 맞는데 스트라이프 형태를 시켰지만, 헤링본 무늬로 왔네요. 개봉해서 설치한 후 발견해서 그냥 넘어갔네요.",60,11번가,2021.07.23.,le****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,ㅇㄹ허ㅏㅣㅔㅑㄷㄷㄴㅌㅌ퍼ㅏㅎㄹ겨ㅐㅏㅓㅐㅐㅐㅓㅗㄹㄹㅍ,ㅇㄹ허ㅏㅣㅔㅑㄷㄷㄴㅌㅌ퍼ㅏㅎㄹ겨ㅐㅏㅓㅐㅐㅐㅓㅗㄹㄹㅍ,100,옥션,2021.08.25.,kk****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,싸게 잘 사서 좋아요. 배송도 바로왔네요,싸게 잘 사서 좋아요. 배송도 바로왔네요,100,옥션,2021.08.26.,rl****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,배송이 빨라서 좋았어요,배송이 빨라서 좋았어요,100,옥션,2021.08.27.,k!****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,좋아요 ~~~~~~~~~~~~~~~~~~~~,좋아요 ~~~~~~~~~~~~~~~~~~~,100,G마켓,2021.08.29.,al****,[]
13748156,aircleaner,삼성전자 비스포크 큐브 Air AX53A9313GED,최고예요,good,100,11번가,2021.09.06.,hp****,[]
13793948,aircleaner,클레어 클레어 HS H3S12,오~~~이뻐요,오피스텔사는 딸방이 공기가 안좋다해서  찾다가 가성비좋은 클레어를 발견했네요 디자인은 이쁜데 아직 좋은지는  더 사용해봐야알듯합니다,100,인터파크,2021.07.15.,sc****,[]
13793948,aircleaner,클레어 클레어 HS H3S12,잘 받았습니다.,집에 클레어hs가 있는데 그건 줄 알고 샀습니다만... 엄청 작은 게 왔네요. 뭐 작은 건 작은대로 또 쓸모가 있어서 그냥 쓰려구요.,100,G마켓,2021.07.06.,an****,"['<img src=""http://bampic.gmarket.co.kr/v1/192/210/2119210192/00409/2119210192354069240900.jpg"" alt=""집에 클레어hs가 있는데 그건 줄 알고 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13793948,aircleaner,클레어 클레어 HS H3S12,너무 잘 쓰고 있습니다~,너무 예쁘게 생겼어요~ 완전 좋습니다.,100,G마켓,2021.07.08.,te****,"['<img src=""http://bampic.gmarket.co.kr/v1/192/210/2119210192/00024/2119210192354084702400.jpg"" alt=""너무 예쁘게 생겼어요~ 완전 좋습니다."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13793948,aircleaner,클레어 클레어 HS H3S12,너무 마음에 들어요! 추천합니다.,너무 마음에 들어요! 추천합니다.,100,현대Hmall,2021.03.30.,54****,[]
13168631,aircleaner,삼성전자 블루스카이 5000 AX60A5510WSD,깨끗한 공기를 위해서.,이제 날이 습도 높은 날이 물러가고 습도가 낮아지며 대기중의 먼지들이 비산하는 양이 많아지고 날이 추워지면 쭝궈들이 난방위해 화석연료를 많이 때서 미세먼지가 많아지는 계절을 대비하기 위해서 구입했음. 싸고 배송은 빨라서 개굿임! 근데 아직까진 불량문제가 있는지 모르겠네요. 성능도 아직은 잘 모르겠지만  가능성때문에 구입했네요. 근데 필터에 세이버를 붙이면 기기에 부하가 걸릴까요? 필터 수명 늘리기 위해 세이버를 붙여볼까하는데 필터링은 훨씬 잘 될듯한데 토출 바람인 아웃풋은 이상 없으려나? 아님 팬모터에 부담이 갈까요? 궁금하네요. 아는 사람 푸쳐핸썹!,100,G마켓,2021.09.15.,hu****,"['<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/01465/2127162050358915346500.jpg"" alt=""이제 날이 습도 높은 날이 물러가고 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/02465/2127162050358915346500.jpg"" alt=""이제 날이 습도 높은 날이 물러가고 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13168631,aircleaner,삼성전자 블루스카이 5000 AX60A5510WSD,디자인 성능 배송 모두 마음이 쏙 들어요.,새로 이사가는 집에 공기청정기가 필요해서 다양한 브랜드의 제품들을 알아 보다가 믿을 만한 제품으로 삼성 블루스카이 5000을 선택하게 되었어요. 추석 후에 이사 예정이라 혹시 배송이 늦어지면 어떻하나 걱정했는데 주문하고 바로 다음날 출고되어 배송도 빠르고 안전하게 받았습니다. 제품은 흰색 깔끔한 디자인에 소음도 적고 바퀴가 달려 이동도 편리하고 조작도 간편하여 마음에 쏙 들어요. 가격도 저렴하게 구입 할 수 있어서 가성비 최고의 상품이예요. 강추!!,100,G마켓,2021.09.19.,pr****,"['<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/01197/2127162050358752519700.jpg"" alt=""새로 이사가는 집에 공기청정기가 필..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/02197/2127162050358752519700.jpg"" alt=""새로 이사가는 집에 공기청정기가 필..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13168631,aircleaner,삼성전자 블루스카이 5000 AX60A5510WSD,친정엄마 사드렸어요~,"친정엄마가 새집으로 이사하시고 갑자기 머리가 아프시다셔서 혹시 새집증후군이 아닐까 염려되어 공기청정기를 알아보던 중 엄마와 함께 고른 제품입니다. 필터 가격도 괜찮고 꽤 넓은 평수를 커버하는 능력을 가진 제품에 가격까지 너무나 합리적이라 구매하게 되었어요. 모양도 화이트도 깔끔하고, 구동시 소리도 조용하네요~ 바닥에 휠이 있어서 이동이 너무 편하고 좋으시다며 아주 만족스러워하십니다. 만족스러운 쇼핑이었습니다~^^",100,G마켓,2021.09.12.,ki****,"['<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/01625/2127162050358253862500.jpg"" alt=""친정엄마가 새집으로 이사하시고 갑..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/02625/2127162050358253862500.jpg"" alt=""친정엄마가 새집으로 이사하시고 갑..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13168631,aircleaner,삼성전자 블루스카이 5000 AX60A5510WSD,배송도 상품도 만족해요~!,주문하고 다음 날 택배로 받았어요~! 배송 빠르고 파손없이 잘 받았습니다 :) 꺼내는 방법부터 사용법까지 깔끔하게 적혀있어서 어려움없이 사용중입니다~! 지금 사용중인 작은 용량의 삼성공기청정기는 바퀴가 없어서 방 이동시 불편했는데 바퀴가 있어서 이동이 편하네요~! 스마트띵스 연동도 되서 핸드폰에 바로 연결도 시켰어요~! 오늘은 미세먼지 없어서 색상 바뀌는 건 못 보았는데 곧 미세먼지 철(?)이라 아주 유용할 듯 합니다~! 하나 더 살까 고민 되네요ㅎㅎ,100,G마켓,2021.09.03.,ia****,"['<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/01527/2127162050358037652700.jpg"" alt=""주문하고 다음 날 택배로 받았어요~! ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/02527/2127162050358037652700.jpg"" alt=""주문하고 다음 날 택배로 받았어요~! ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/050/162/2127162050/03527/2127162050358037652700.jpg"" alt=""주문하고 다음 날 택배로 받았어요~! ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
